#SPIKE measurement file - Tool Measurement /  Analyser 2016 (SPIKE@pro-micron GmbH)
#date: 14.06.2024 operator: 
#process: 
#tool: 
#material: 
#tool gage: 30.6
#d = 8          z = 
#ap =           ae = 
#vc =           n = 
#f =           vf = 
#X = 
#cooling: 
#unit type: 
#note: 8mm good with minimum rpm
#BTKaBlue Version: 
#READ Version: READ 1.2 SW-Version: 0x0002
SPIKE Version: SPIKE 1.2
#SW-Version: 0x0006
#SN-Nr.: 0xA408
#cal tension: 2,842223
#cal torsion: 0,024086
#cal bending moment X: 0,023242
#cal bending moment Y: 0,023070
#lever arm: 48.2
#SPIKE position: 
#autoBM: 
#triggerchannel:  triggervalue: 
###
Tension;Torsion;Bending moment X;Bending moment Y;Time;Temperature
[N];[Nm];[Nm];[Nm];[s];[°C]
17.053337;-0.289032;-4.555432;2.076300;21.718000;26.125000
-56.844460;-0.674408;-1.301552;1.153500;21.718400;26.125000
-125.057808;0.337204;-0.046484;1.430340;21.718800;26.125000
5.684446;-0.770752;-0.604292;1.245780;21.719200;26.125000
11.368892;-0.144516;0.604292;1.384200;21.719600;26.125000
11.368892;-0.626236;0.232420;-0.415260;21.720000;26.125000
-79.582245;1.059784;-0.790228;0.138420;21.720400;26.125000
-90.951134;0.385376;0.836712;-0.369120;21.720800;26.125000
-51.160011;-0.048172;0.092968;0.322980;21.721200;26.125000
-28.422230;-0.192688;1.533972;-0.922800;21.721600;26.125000
-17.053337;0.000000;2.882008;0.000000;21.722000;26.125000
73.897797;0.578064;1.533972;0.599820;21.722400;26.125000
22.737783;-0.289032;2.138264;-0.738240;21.722800;26.125000
-56.844460;0.144516;2.696072;-0.553680;21.723200;26.125000
-45.475567;-0.578064;3.393332;0.922800;21.723600;26.125000
-56.844460;0.385376;1.255068;0.507540;21.724000;26.125000
-79.582245;0.818924;1.859360;0.276840;21.724400;26.125000
-39.791122;0.048172;2.231232;0.276840;21.724800;26.125000
39.791122;-0.096344;2.696072;-0.599820;21.725200;26.125000
-125.057808;-0.722580;2.277716;-1.107360;21.725600;26.125000
-45.475567;0.289032;0.697260;-3.598920;21.726000;26.125000
17.053337;-0.433548;3.021460;-4.060320;21.726400;26.125000
-102.320023;1.059784;1.255068;-4.706280;21.726800;26.125000
-39.791122;0.481720;2.045296;-3.968040;21.727200;26.125000
-28.422230;0.433548;1.208584;-6.136620;21.727600;26.125000
-73.897797;1.204300;1.626940;-4.521720;21.728000;26.125000
-119.373360;0.867096;3.253880;-4.429440;21.728400;26.125000
-62.528904;0.337204;2.231232;-5.029260;21.728800;26.125000
-187.586716;-0.433548;1.022648;-5.859780;21.729200;26.125000
73.897797;-0.192688;1.952328;-5.998200;21.729600;26.125000
-96.635582;0.000000;1.348036;-5.721360;21.730000;26.125000
-51.160011;-0.240860;1.255068;-5.629080;21.730400;26.125000
17.053337;0.192688;0.464840;-4.844700;21.730800;26.125000
-125.057808;0.289032;0.790228;-5.352240;21.731200;26.125000
0.000000;0.722580;0.697260;-5.259960;21.731600;26.125000
-22.737783;-0.048172;1.208584;-4.706280;21.732000;26.125000
-28.422230;-0.722580;1.301552;-5.167680;21.732400;26.125000
-85.266685;-0.481720;-0.836712;-4.844700;21.732800;26.125000
11.368892;-0.096344;-4.694884;-4.152600;21.733200;26.125000
-34.106674;0.000000;-4.973788;-3.368220;21.733600;26.125000
-5.684446;0.481720;-4.927304;-4.752420;21.734000;26.125000
39.791122;0.385376;-4.694884;-4.337160;21.734400;26.125000
-85.266685;0.144516;-5.113240;-4.475580;21.734800;26.125000
119.373360;-1.059784;-4.183560;-5.352240;21.735200;26.125000
0.000000;0.048172;-3.393332;-4.383300;21.735600;26.125000
34.106674;0.000000;-3.765204;-5.998200;21.736000;26.125000
-73.897797;0.867096;-3.765204;-4.844700;21.736400;26.125000
-5.684446;0.048172;-3.997624;-5.490660;21.736800;26.125000
22.737783;0.289032;-3.718720;-4.706280;21.737200;26.125000
-108.004471;0.433548;-3.672236;-5.905920;21.737600;26.125000
28.422230;-0.626236;-4.880820;-5.859780;21.738000;26.125000
-62.528904;0.240860;-4.415980;-4.890840;21.738400;26.125000
-5.684446;0.385376;-5.717532;-3.737340;21.738800;26.125000
73.897797;0.289032;-5.299176;-4.475580;21.739200;26.125000
73.897797;0.289032;-5.299176;-4.475580;21.739600;26.125000
73.897797;0.289032;-5.299176;-4.475580;21.740000;26.125000
73.897797;0.289032;-5.299176;-4.475580;21.740400;26.125000
73.897797;0.289032;-5.299176;-4.475580;21.740800;26.125000
73.897797;0.289032;-5.299176;-4.475580;21.741200;26.125000
73.897797;0.289032;-5.299176;-4.475580;21.741600;26.125000
73.897797;0.289032;-5.299176;-4.475580;21.742000;26.125000
45.475567;0.433548;-5.856984;-0.046140;21.742400;26.125000
-142.111145;0.337204;-5.206208;0.184560;21.742800;26.125000
11.368892;-0.096344;-4.787852;-0.138420;21.743200;26.125000
-62.528904;0.192688;-4.834336;-0.876660;21.743600;26.125000
-136.426697;-0.529892;-5.949952;-0.230700;21.744000;26.125000
-34.106674;-0.578064;-5.252692;0.461400;21.744400;26.125000
34.106674;0.192688;-4.787852;1.568760;21.744800;26.125000
-34.106674;0.000000;-5.020272;-0.415260;21.745200;26.125000
-22.737783;-0.096344;-5.764016;0.461400;21.745600;26.125000
-45.475567;-1.011612;-6.182372;-0.046140;21.746000;26.125000
-11.368892;-0.337204;-3.625752;0.645960;21.746400;26.125000
-79.582245;0.433548;-6.182372;2.030160;21.746800;26.125000
22.737783;1.059784;-4.973788;0.645960;21.747200;26.125000
-22.737783;0.529892;-5.066756;1.245780;21.747600;26.125000
34.106674;-0.289032;-5.578080;1.430340;21.748000;26.125000
-45.475567;-0.096344;-1.812876;2.168580;21.748400;26.125000
34.106674;-0.144516;0.976164;0.830520;21.748800;26.125000
-39.791122;-0.770752;-0.464840;1.153500;21.749200;26.125000
-51.160011;0.000000;0.604292;0.645960;21.749600;26.125000
-73.897797;-0.144516;-0.185936;0.138420;21.750000;26.125000
-11.368892;0.240860;-0.139452;1.015080;21.750400;26.125000
-11.368892;0.240860;-0.139452;1.015080;21.750800;26.125000
-11.368892;0.240860;-0.139452;1.015080;21.751200;26.125000
-11.368892;0.240860;-0.139452;1.015080;21.751600;26.125000
-11.368892;0.240860;-0.139452;1.015080;21.752000;26.125000
-11.368892;0.240860;-0.139452;1.015080;21.752400;26.125000
-11.368892;0.240860;-0.139452;1.015080;21.752800;26.125000
-11.368892;0.240860;-0.139452;1.015080;21.753200;26.125000
-39.791122;-0.529892;3.021460;-0.645960;21.753600;26.125000
-45.475567;0.481720;2.417168;0.138420;21.754000;26.125000
96.635582;0.578064;2.974976;-0.461400;21.754400;26.125000
-73.897797;0.674408;2.138264;-1.522620;21.754800;26.125000
-28.422230;0.963440;1.580456;0.369120;21.755200;26.125000
-68.213348;-0.385376;2.510136;0.046140;21.755600;26.125000
22.737783;0.529892;2.696072;-0.692100;21.756000;26.125000
56.844460;0.048172;1.719908;-2.999100;21.756400;26.125000
-79.582245;0.722580;1.162100;-4.614000;21.756800;26.125000
-28.422230;0.915268;1.626940;-4.198740;21.757200;26.125000
-34.106674;-0.240860;1.162100;-5.213820;21.757600;26.125000
-22.737783;0.915268;1.859360;-4.752420;21.758000;26.125000
-130.742249;0.674408;2.045296;-5.813640;21.758400;26.125000
-102.320023;0.578064;1.348036;-5.121540;21.758800;26.125000
-102.320023;0.578064;1.348036;-5.121540;21.759200;26.125000
-102.320023;0.578064;1.348036;-5.121540;21.759600;26.125000
-102.320023;0.578064;1.348036;-5.121540;21.760000;26.125000
-102.320023;0.578064;1.348036;-5.121540;21.760400;26.125000
-102.320023;0.578064;1.348036;-5.121540;21.760800;26.125000
-102.320023;0.578064;1.348036;-5.121540;21.761200;26.125000
-102.320023;0.578064;1.348036;-5.121540;21.761600;26.125000
17.053337;0.000000;0.278904;-5.998200;21.762000;26.125000
5.684446;0.674408;0.464840;-5.306100;21.762400;26.125000
-34.106674;0.144516;-0.185936;-5.582940;21.762800;26.125000
-17.053337;-0.144516;-2.974976;-4.060320;21.763200;26.125000
-79.582245;0.289032;-3.625752;-3.691200;21.763600;26.125000
17.053337;-0.722580;-4.927304;-5.352240;21.764000;26.125000
62.528904;0.192688;-4.601916;-4.337160;21.764400;26.125000
62.528904;0.192688;-4.601916;-4.337160;21.764800;26.125000
62.528904;0.192688;-4.601916;-4.337160;21.765200;26.125000
62.528904;0.192688;-4.601916;-4.337160;21.765600;26.125000
62.528904;0.192688;-4.601916;-4.337160;21.766000;26.125000
62.528904;0.192688;-4.601916;-4.337160;21.766400;26.125000
62.528904;0.192688;-4.601916;-4.337160;21.766800;26.125000
62.528904;0.192688;-4.601916;-4.337160;21.767200;26.125000
-34.106674;0.289032;-5.531596;-4.936980;21.767600;26.125000
-51.160011;0.674408;-5.020272;-4.152600;21.768000;26.125000
-5.684446;-0.096344;-6.368308;-3.968040;21.768400;26.125000
0.000000;-0.289032;-6.228856;-4.014180;21.768800;26.125000
-108.004471;-0.529892;-6.089404;-3.598920;21.769200;26.125000
-68.213348;-0.144516;-5.996436;-2.676120;21.769600;26.125000
56.844460;0.096344;-5.578080;-0.369120;21.770000;26.125000
45.475567;-1.011612;-5.392144;-1.384200;21.770400;26.125000
56.844460;-0.770752;-6.368308;0.184560;21.770800;26.125000
-62.528904;0.192688;-5.345660;0.461400;21.771200;26.125000
-96.635582;-0.529892;-5.949952;-1.199640;21.771600;26.125000
-204.640045;-0.867096;-5.485112;0.369120;21.772000;26.125000
34.106674;0.000000;-5.624564;0.046140;21.772400;26.125000
56.844460;-0.289032;-4.973788;0.507540;21.772800;26.125000
-22.737783;0.000000;-5.159724;-0.138420;21.773200;26.125000
-125.057808;-0.481720;-5.206208;-0.230700;21.773600;26.125000
0.000000;0.048172;-5.624564;0.922800;21.774000;26.125000
-125.057808;-0.722580;-6.042920;-0.784380;21.774400;26.125000
11.368892;-0.385376;-5.578080;0.369120;21.774800;26.125000
-51.160011;-0.192688;-4.787852;0.922800;21.775200;26.125000
90.951134;0.963440;-5.159724;1.245780;21.775600;26.125000
90.951134;0.963440;-5.159724;1.245780;21.776000;26.125000
90.951134;0.963440;-5.159724;1.245780;21.776400;26.125000
90.951134;0.963440;-5.159724;1.245780;21.776800;26.125000
90.951134;0.963440;-5.159724;1.245780;21.777200;26.125000
90.951134;0.963440;-5.159724;1.245780;21.777600;26.125000
90.951134;0.963440;-5.159724;1.245780;21.778000;26.125000
90.951134;0.963440;-5.159724;1.245780;21.778400;26.125000
-56.844460;-0.578064;0.743744;0.599820;21.778800;26.125000
-62.528904;-0.433548;-0.418356;0.138420;21.779200;26.125000
-108.004471;-1.300644;0.790228;0.276840;21.779600;26.125000
-119.373360;-0.481720;-0.278904;0.092280;21.780000;26.125000
-51.160011;-0.337204;-0.976164;0.415260;21.780400;26.125000
-56.844460;0.529892;0.511324;0.322980;21.780800;26.125000
142.111145;-0.240860;0.883196;0.322980;21.781200;26.125000
-5.684446;0.240860;1.255068;0.046140;21.781600;26.125000
-68.213348;1.011612;1.766392;-0.876660;21.782000;26.125000
45.475567;0.000000;2.370684;-0.322980;21.782400;26.125000
-85.266685;0.240860;2.138264;-1.061220;21.782800;26.125000
-73.897797;-0.529892;2.463652;-0.322980;21.783200;26.125000
-17.053337;-0.626236;3.393332;-0.369120;21.783600;26.125000
-22.737783;0.048172;2.138264;0.968940;21.784000;26.125000
-119.373360;0.674408;1.626940;0.553680;21.784400;26.125000
-45.475567;0.818924;2.649588;-0.415260;21.784800;26.125000
17.053337;0.578064;1.952328;-0.507540;21.785200;26.125000
-17.053337;1.156128;2.231232;-0.784380;21.785600;26.125000
96.635582;-0.048172;1.580456;-0.322980;21.786000;26.125000
22.737783;1.156128;1.394520;-4.244880;21.786400;26.125000
125.057808;0.144516;1.533972;-2.629980;21.786800;26.125000
-5.684446;1.300644;0.325388;-4.798560;21.787200;26.125000
68.213348;0.144516;1.859360;-3.921900;21.787600;26.125000
-73.897797;0.481720;0.185936;-4.567860;21.788000;26.125000
-170.533371;-0.192688;2.417168;-5.629080;21.788400;26.125000
-113.688919;0.674408;1.394520;-5.813640;21.788800;26.125000
-113.688919;0.048172;2.277716;-5.398380;21.789200;26.125000
34.106674;0.337204;0.325388;-5.306100;21.789600;26.125000
34.106674;0.337204;0.325388;-5.306100;21.790000;26.125000
34.106674;0.337204;0.325388;-5.306100;21.790400;26.125000
34.106674;0.337204;0.325388;-5.306100;21.790800;26.125000
34.106674;0.337204;0.325388;-5.306100;21.791200;26.125000
34.106674;0.337204;0.325388;-5.306100;21.791600;26.125000
34.106674;0.337204;0.325388;-5.306100;21.792000;26.125000
34.106674;0.337204;0.325388;-5.306100;21.792400;26.125000
34.106674;0.337204;0.325388;-5.306100;21.792800;26.125000
34.106674;0.337204;0.325388;-5.306100;21.793200;26.125000
34.106674;0.337204;0.325388;-5.306100;21.793600;26.125000
34.106674;0.337204;0.325388;-5.306100;21.794000;26.125000
34.106674;0.337204;0.325388;-5.306100;21.794400;26.125000
34.106674;0.337204;0.325388;-5.306100;21.794800;26.125000
34.106674;0.337204;0.325388;-5.306100;21.795200;26.125000
-34.106674;0.000000;-5.438628;-4.244880;21.795600;26.125000
-85.266685;-0.096344;-5.206208;-6.644160;21.796000;26.125000
11.368892;-0.529892;-4.694884;-6.090480;21.796400;26.125000
-22.737783;-0.578064;-5.531596;-5.813640;21.796800;26.125000
22.737783;-0.433548;-6.368308;-4.706280;21.797200;26.125000
17.053337;-0.818924;-4.694884;-4.798560;21.797600;26.125000
90.951134;0.096344;-5.113240;-3.091380;21.798000;26.125000
-56.844460;-0.048172;-5.252692;-4.291020;21.798400;26.125000
-22.737783;-0.818924;-5.206208;-3.783480;21.798800;26.125000
-90.951134;0.289032;-5.578080;-4.106460;21.799200;26.125000
56.844460;0.192688;-6.647212;-3.598920;21.799600;26.125000
-5.684446;0.096344;-6.042920;-2.814540;21.800000;26.125000
-130.742249;0.674408;-5.671048;-2.537700;21.800400;26.125000
-73.897797;-0.385376;-5.810500;0.461400;21.800800;26.125000
-73.897797;-0.385376;-5.810500;0.461400;21.801200;26.125000
-73.897797;-0.385376;-5.810500;0.461400;21.801600;26.125000
-73.897797;-0.385376;-5.810500;0.461400;21.802000;26.125000
-73.897797;-0.385376;-5.810500;0.461400;21.802400;26.125000
-73.897797;-0.385376;-5.810500;0.461400;21.802800;26.125000
-73.897797;-0.385376;-5.810500;0.461400;21.803200;26.125000
-73.897797;-0.385376;-5.810500;0.461400;21.803600;26.125000
-102.320023;0.818924;-6.135888;-0.046140;21.804000;26.125000
-90.951134;0.674408;-6.089404;0.046140;21.804400;26.125000
-142.111145;0.385376;-5.764016;-0.046140;21.804800;26.125000
-130.742249;0.674408;-6.182372;-0.184560;21.805200;26.125000
-79.582245;0.240860;-5.949952;-0.092280;21.805600;26.125000
-22.737783;-0.626236;-4.880820;1.245780;21.806000;26.125000
68.213348;-0.048172;-4.834336;1.061220;21.806400;26.125000
-5.684446;0.240860;-4.927304;1.199640;21.806800;26.125000
-28.422230;-0.096344;-4.462464;0.784380;21.807200;26.125000
-45.475567;0.000000;-3.904656;2.445420;21.807600;26.125000
-68.213348;0.192688;-4.462464;1.753320;21.808000;26.125000
-153.480042;-1.252472;-3.207396;1.707180;21.808400;26.125000
-68.213348;0.337204;0.232420;1.291920;21.808800;26.125000
-45.475567;-1.204300;-0.278904;0.322980;21.809200;26.125000
-96.635582;-0.626236;0.000000;1.199640;21.809600;26.125000
-56.844460;-0.337204;0.371872;0.046140;21.810000;26.125000
-142.111145;-1.011612;0.232420;1.476480;21.810400;26.125000
-62.528904;-0.192688;0.836712;-0.830520;21.810800;26.125000
-96.635582;-0.192688;0.139452;-0.184560;21.811200;26.125000
-153.480042;-1.059784;1.208584;-1.015080;21.811600;26.125000
-176.217819;0.048172;2.045296;0.553680;21.812000;26.125000
-5.684446;0.433548;3.114428;-0.184560;21.812400;26.125000
-130.742249;0.722580;1.580456;-0.276840;21.812800;26.125000
-17.053337;-0.289032;2.091780;-0.599820;21.813200;26.125000
-56.844460;-0.240860;2.510136;0.276840;21.813600;26.125000
-90.951134;0.770752;1.812876;-0.138420;21.814000;26.125000
39.791122;-0.192688;1.952328;-0.046140;21.814400;26.125000
34.106674;0.626236;2.742556;0.046140;21.814800;26.125000
34.106674;0.626236;2.742556;0.046140;21.815200;26.125000
34.106674;0.626236;2.742556;0.046140;21.815600;26.125000
34.106674;0.626236;2.742556;0.046140;21.816000;26.125000
34.106674;0.626236;2.742556;0.046140;21.816400;26.125000
34.106674;0.626236;2.742556;0.046140;21.816800;26.125000
34.106674;0.626236;2.742556;0.046140;21.817200;26.125000
34.106674;0.626236;2.742556;0.046140;21.817600;26.125000
-17.053337;0.240860;1.394520;-5.259960;21.818000;26.125000
0.000000;-0.144516;0.511324;-4.844700;21.818400;26.125000
-22.737783;1.156128;1.580456;-5.259960;21.818800;26.125000
45.475567;-0.722580;1.859360;-6.598020;21.819200;26.125000
-5.684446;0.192688;1.394520;-6.459600;21.819600;26.125000
-11.368892;0.000000;1.905844;-6.182760;21.820000;26.125000
-73.897797;0.915268;0.883196;-5.721360;21.820400;26.125000
0.000000;-0.144516;0.929680;-5.536800;21.820800;26.125000
-147.795593;0.192688;1.348036;-5.121540;21.821200;26.125000
34.106674;0.096344;1.208584;-4.890840;21.821600;26.125000
-11.368892;0.433548;0.371872;-6.967140;21.822000;26.125000
-108.004471;0.144516;0.697260;-4.660140;21.822400;26.125000
62.528904;0.337204;0.557808;-4.475580;21.822800;26.125000
108.004471;0.096344;-1.626940;-4.429440;21.823200;26.125000
-11.368892;0.000000;-3.625752;-4.198740;21.823600;26.125000
-136.426697;0.000000;-4.415980;-4.014180;21.824000;26.125000
113.688919;0.481720;-5.531596;-4.429440;21.824400;26.125000
5.684446;0.048172;-5.856984;-5.582940;21.824800;26.125000
-102.320023;0.529892;-5.159724;-4.660140;21.825200;26.125000
39.791122;0.867096;-4.927304;-4.844700;21.825600;26.125000
5.684446;1.011612;-3.811688;-4.706280;21.826000;26.125000
-45.475567;0.000000;-5.113240;-4.752420;21.826400;26.125000
-45.475567;1.204300;-5.392144;-5.675220;21.826800;26.125000
51.160011;0.048172;-5.624564;-4.291020;21.827200;26.125000
5.684446;0.144516;-4.555432;-6.090480;21.827600;26.125000
-45.475567;0.433548;-6.182372;-4.567860;21.828000;26.125000
0.000000;-0.240860;-4.741368;-5.029260;21.828400;26.125000
-39.791122;0.529892;-5.066756;-3.552780;21.828800;26.125000
11.368892;0.096344;-5.624564;-3.645060;21.829200;26.125000
17.053337;-0.192688;-5.996436;-3.506640;21.829600;26.125000
-68.213348;0.578064;-5.903468;-1.845600;21.830000;26.125000
125.057808;0.481720;-5.764016;-1.291920;21.830400;26.125000
-17.053337;0.867096;-5.764016;0.092280;21.830800;26.125000
5.684446;-1.396988;-5.159724;0.184560;21.831200;26.125000
-102.320023;0.818924;-5.764016;1.061220;21.831600;26.125000
11.368892;-0.192688;-6.321824;0.184560;21.832000;26.125000
-108.004471;0.529892;-6.600728;-0.738240;21.832400;26.125000
-90.951134;-0.337204;-6.926116;-0.507540;21.832800;26.125000
-22.737783;-0.722580;-5.020272;-0.276840;21.833200;26.125000
0.000000;-0.096344;-5.949952;0.415260;21.833600;26.125000
62.528904;0.674408;-5.624564;-0.461400;21.834000;26.125000
-96.635582;0.626236;-4.787852;0.322980;21.834400;26.125000
-130.742249;0.867096;-5.578080;-0.184560;21.834800;26.125000
-34.106674;0.481720;-4.648400;0.276840;21.835200;26.125000
-130.742249;0.096344;-5.113240;-0.322980;21.835600;26.125000
-130.742249;-0.770752;-5.020272;-0.599820;21.836000;26.125000
-102.320023;-0.915268;-4.601916;1.245780;21.836400;26.125000
-56.844460;1.204300;-4.741368;0.184560;21.836800;26.125000
56.844460;0.096344;-4.369496;0.876660;21.837200;26.125000
-39.791122;0.000000;-4.880820;1.614900;21.837600;26.125000
-130.742249;-0.385376;-4.044108;3.275940;21.838000;26.125000
-62.528904;0.722580;-2.138264;2.076300;21.838400;26.125000
-17.053337;-0.144516;0.325388;0.645960;21.838800;26.125000
28.422230;-0.289032;0.418356;0.415260;21.839200;26.125000
-22.737783;0.096344;0.232420;0.553680;21.839600;26.125000
-142.111145;0.144516;0.883196;0.507540;21.840000;26.125000
-34.106674;0.096344;-0.371872;0.922800;21.840400;26.125000
-85.266685;-0.240860;0.464840;0.461400;21.840800;26.125000
5.684446;0.096344;1.162100;-1.015080;21.841200;26.125000
-5.684446;0.144516;0.976164;-0.230700;21.841600;26.125000
-204.640045;0.867096;2.231232;-0.461400;21.842000;26.125000
-113.688919;-0.240860;1.394520;-0.599820;21.842400;26.125000
-108.004471;-0.192688;2.928492;0.599820;21.842800;26.125000
119.373360;-0.048172;1.673424;0.322980;21.843200;26.125000
56.844460;0.337204;2.463652;1.107360;21.843600;26.125000
-39.791122;1.059784;2.091780;0.184560;21.844000;26.125000
5.684446;-0.578064;1.998812;-0.968940;21.844400;26.125000
62.528904;0.048172;2.091780;-0.784380;21.844800;26.125000
-79.582245;0.048172;1.719908;0.599820;21.845200;26.125000
-11.368892;0.770752;1.673424;0.184560;21.845600;26.125000
5.684446;0.144516;1.859360;-1.753320;21.846000;26.125000
-51.160011;0.915268;1.022648;-2.491560;21.846400;26.125000
-45.475567;-0.337204;2.184748;-3.829620;21.846800;26.125000
96.635582;0.048172;2.091780;-4.614000;21.847200;26.125000
-142.111145;0.626236;2.045296;-4.614000;21.847600;26.125000
34.106674;0.963440;2.882008;-3.552780;21.848000;26.125000
-51.160011;0.289032;1.998812;-5.075400;21.848400;26.125000
-51.160011;0.289032;1.998812;-5.075400;21.848800;26.125000
-51.160011;0.289032;1.998812;-5.075400;21.849200;26.125000
-51.160011;0.289032;1.998812;-5.075400;21.849600;26.125000
-51.160011;0.289032;1.998812;-5.075400;21.850000;26.125000
-51.160011;0.289032;1.998812;-5.075400;21.850400;26.125000
-51.160011;0.289032;1.998812;-5.075400;21.850800;26.125000
-51.160011;0.289032;1.998812;-5.075400;21.851200;26.125000
-68.213348;0.770752;0.325388;-5.767500;21.851600;26.125000
-68.213348;0.915268;-0.046484;-5.213820;21.852000;26.125000
-39.791122;1.445160;1.394520;-5.398380;21.852400;26.125000
5.684446;-0.433548;0.046484;-6.275040;21.852800;26.125000
-170.533371;1.156128;-2.882008;-3.968040;21.853200;26.125000
-11.368892;0.578064;-3.811688;-4.660140;21.853600;26.125000
79.582245;0.433548;-4.183560;-4.337160;21.854000;26.125000
79.582245;0.433548;-4.183560;-4.337160;21.854400;26.125000
79.582245;0.433548;-4.183560;-4.337160;21.854800;26.125000
79.582245;0.433548;-4.183560;-4.337160;21.855200;26.125000
79.582245;0.433548;-4.183560;-4.337160;21.855600;26.125000
79.582245;0.433548;-4.183560;-4.337160;21.856000;26.125000
79.582245;0.433548;-4.183560;-4.337160;21.856400;26.125000
79.582245;0.433548;-4.183560;-4.337160;21.856800;26.125000
-11.368892;0.289032;-5.113240;-5.306100;21.857200;26.125000
-113.688919;-1.156128;-4.508948;-4.798560;21.857600;26.125000
-11.368892;0.674408;-4.787852;-4.291020;21.858000;26.125000
-22.737783;0.289032;-5.066756;-5.813640;21.858400;26.125000
-96.635582;-0.722580;-6.554244;-3.737340;21.858800;26.125000
5.684446;0.337204;-5.996436;-2.860680;21.859200;26.125000
-22.737783;0.433548;-6.089404;-3.737340;21.859600;26.125000
-90.951134;0.915268;-5.299176;-2.860680;21.860000;26.125000
51.160011;-0.096344;-6.507760;-1.291920;21.860400;26.125000
39.791122;-0.722580;-5.578080;-0.784380;21.860800;26.125000
-56.844460;-0.433548;-6.275340;0.138420;21.861200;26.125000
39.791122;0.770752;-6.647212;0.184560;21.861600;26.125000
-39.791122;-0.433548;-4.927304;-0.968940;21.862000;26.125000
-79.582245;-0.144516;-6.368308;-0.276840;21.862400;26.125000
28.422230;0.144516;-5.531596;0.461400;21.862800;26.125000
-90.951134;0.096344;-5.438628;-0.599820;21.863200;26.125000
-85.266685;-0.867096;-5.717532;-0.046140;21.863600;26.125000
-108.004471;-0.289032;-5.113240;-0.276840;21.864000;26.125000
-79.582245;-0.529892;-6.089404;0.322980;21.864400;26.125000
51.160011;-0.337204;-5.810500;0.184560;21.864800;26.125000
-11.368892;0.240860;-5.345660;0.461400;21.865200;26.125000
-11.368892;0.240860;-5.345660;0.461400;21.865600;26.125000
-11.368892;0.240860;-5.345660;0.461400;21.866000;26.125000
-11.368892;0.240860;-5.345660;0.461400;21.866400;26.125000
-11.368892;0.240860;-5.345660;0.461400;21.866800;26.125000
-11.368892;0.240860;-5.345660;0.461400;21.867200;26.125000
-11.368892;0.240860;-5.345660;0.461400;21.867600;26.125000
-11.368892;0.240860;-5.345660;0.461400;21.868000;26.125000
-22.737783;-0.529892;-2.045296;1.845600;21.868400;26.125000
-62.528904;0.433548;0.000000;0.507540;21.868800;26.125000
-51.160011;0.337204;0.046484;0.507540;21.869200;26.125000
-142.111145;-0.048172;-0.046484;-0.968940;21.869600;26.125000
-119.373360;-0.048172;-0.278904;0.738240;21.870000;26.125000
-62.528904;-0.963440;-0.836712;-0.138420;21.870400;26.125000
-11.368892;0.529892;0.511324;0.369120;21.870800;26.125000
-51.160011;-0.578064;0.464840;-0.230700;21.871200;26.125000
-85.266685;-0.481720;1.580456;0.092280;21.871600;26.125000
-62.528904;-0.048172;1.533972;-0.645960;21.872000;26.125000
22.737783;0.818924;2.091780;-0.369120;21.872400;26.125000
-96.635582;-0.240860;1.626940;-0.184560;21.872800;26.125000
-11.368892;0.000000;2.510136;-0.276840;21.873200;26.125000
-34.106674;0.240860;2.417168;0.461400;21.873600;26.125000
34.106674;0.240860;2.789040;1.061220;21.874000;26.125000
-28.422230;0.192688;2.324200;0.645960;21.874400;26.125000
-85.266685;-0.529892;1.441004;0.738240;21.874800;26.125000
0.000000;0.674408;2.510136;-0.184560;21.875200;26.125000
-79.582245;0.289032;3.532784;-0.184560;21.875600;26.125000
-17.053337;-0.289032;2.277716;-2.260860;21.876000;26.125000
-11.368892;0.578064;1.069132;-3.875760;21.876400;26.125000
79.582245;-1.252472;1.812876;-4.244880;21.876800;26.125000
-51.160011;0.481720;1.487488;-3.552780;21.877200;26.125000
-11.368892;-0.192688;2.417168;-4.936980;21.877600;26.125000
-96.635582;0.385376;2.045296;-4.475580;21.878000;26.125000
5.684446;-0.963440;1.441004;-4.983120;21.878400;26.125000
85.266685;1.204300;0.790228;-4.844700;21.878800;26.125000
-62.528904;0.915268;0.883196;-3.921900;21.879200;26.125000
-62.528904;0.915268;0.883196;-3.921900;21.879600;26.125000
-62.528904;0.915268;0.883196;-3.921900;21.880000;26.125000
-62.528904;0.915268;0.883196;-3.921900;21.880400;26.125000
-62.528904;0.915268;0.883196;-3.921900;21.880800;26.125000
-62.528904;0.915268;0.883196;-3.921900;21.881200;26.125000
-62.528904;0.915268;0.883196;-3.921900;21.881600;26.125000
-62.528904;0.915268;0.883196;-3.921900;21.882000;26.125000
0.000000;-0.144516;0.371872;-5.721360;21.882400;26.125000
-90.951134;0.626236;0.371872;-4.706280;21.882800;26.125000
-17.053337;0.385376;-2.556620;-4.060320;21.883200;26.125000
85.266685;-0.385376;-4.834336;-4.383300;21.883600;26.125000
-22.737783;0.626236;-4.973788;-4.429440;21.884000;26.125000
11.368892;0.048172;-5.020272;-5.813640;21.884400;26.125000
39.791122;0.240860;-4.230044;-4.060320;21.884800;26.125000
62.528904;0.192688;-4.973788;-4.337160;21.885200;26.125000
11.368892;0.578064;-5.299176;-5.259960;21.885600;26.125000
-85.266685;0.289032;-5.810500;-5.490660;21.886000;26.125000
-28.422230;-0.385376;-5.299176;-5.213820;21.886400;26.125000
