#SPIKE measurement file - Tool Measurement /  Analyser 2016 (SPIKE@pro-micron GmbH)
#date: 14.06.2024 operator: 
#process: 
#tool: 
#material: 
#tool gage: 30.6
#d = 8          z = 
#ap =           ae = 
#vc =           n = 
#f =           vf = 
#X = 
#cooling: 
#unit type: 
#note: 8mm wornout with minimum rpm
#BTKaBlue Version: 
#READ Version: READ 1.2 SW-Version: 0x0002
SPIKE Version: SPIKE 1.2
#SW-Version: 0x0006
#SN-Nr.: 0xA408
#cal tension: 2,842223
#cal torsion: 0,024086
#cal bending moment X: 0,023242
#cal bending moment Y: 0,023070
#lever arm: 48.2
#SPIKE position: 
#autoBM: 
#triggerchannel:  triggervalue: 
###
Tension;Torsion;Bending moment X;Bending moment Y;Time;Temperature
[N];[Nm];[Nm];[Nm];[s];[°C]
-28.422230;0.674408;-0.046484;1.015080;0.100400;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.100800;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.101200;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.101600;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.102000;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.102400;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.102800;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.103200;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.103600;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.104000;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.104400;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.104800;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.105200;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.105600;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.106000;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.106400;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.106800;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.107200;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.107600;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.108000;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.108400;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.108800;26.500000
-28.422230;0.674408;-0.046484;1.015080;0.109200;26.500000
45.475567;0.915268;0.000000;-0.184560;0.109600;26.500000
11.368892;0.337204;-0.371872;0.184560;0.110000;26.500000
28.422230;-0.915268;-0.790228;-0.092280;0.110400;26.500000
96.635582;-0.433548;0.557808;-1.338060;0.110800;26.500000
-96.635582;-0.626236;-0.046484;0.276840;0.111200;26.500000
-34.106674;-0.337204;0.836712;0.092280;0.111600;26.500000
-79.582245;-0.337204;-0.139452;0.784380;0.112000;26.500000
-45.475567;0.192688;-0.325388;0.138420;0.112400;26.500000
-51.160011;-0.048172;0.929680;-0.507540;0.112800;26.500000
-68.213348;0.818924;-0.743744;0.000000;0.113200;26.500000
68.213348;-0.240860;-0.232420;-0.876660;0.113600;26.500000
-102.320023;1.396988;-0.278904;0.830520;0.114000;26.500000
-45.475567;0.240860;0.557808;0.138420;0.114400;26.500000
102.320023;0.144516;0.464840;0.184560;0.114800;26.500000
102.320023;0.144516;0.464840;0.184560;0.115200;26.500000
102.320023;0.144516;0.464840;0.184560;0.115600;26.500000
102.320023;0.144516;0.464840;0.184560;0.116000;26.500000
102.320023;0.144516;0.464840;0.184560;0.116400;26.500000
102.320023;0.144516;0.464840;0.184560;0.116800;26.500000
102.320023;0.144516;0.464840;0.184560;0.117200;26.500000
102.320023;0.144516;0.464840;0.184560;0.117600;26.500000
-79.582245;-0.240860;-0.697260;0.046140;0.118000;26.500000
-62.528904;0.192688;0.232420;0.645960;0.118400;26.500000
0.000000;-0.433548;0.185936;0.599820;0.118800;26.500000
28.422230;0.385376;-1.348036;-0.830520;0.119200;26.500000
-176.217819;-0.144516;-0.604292;-0.092280;0.119600;26.500000
-39.791122;0.144516;-0.325388;0.230700;0.120000;26.500000
-108.004471;0.289032;0.371872;0.046140;0.120400;26.500000
-108.004471;0.289032;0.371872;0.046140;0.120800;26.500000
-108.004471;0.289032;0.371872;0.046140;0.121200;26.500000
-108.004471;0.289032;0.371872;0.046140;0.121600;26.500000
-108.004471;0.289032;0.371872;0.046140;0.122000;26.500000
-108.004471;0.289032;0.371872;0.046140;0.122400;26.500000
-108.004471;0.289032;0.371872;0.046140;0.122800;26.500000
-108.004471;0.289032;0.371872;0.046140;0.123200;26.500000
-108.004471;0.289032;0.371872;0.046140;0.123600;26.500000
-108.004471;0.289032;0.371872;0.046140;0.124000;26.500000
-108.004471;0.289032;0.371872;0.046140;0.124400;26.500000
-108.004471;0.289032;0.371872;0.046140;0.124800;26.500000
-108.004471;0.289032;0.371872;0.046140;0.125200;26.500000
-108.004471;0.289032;0.371872;0.046140;0.125600;26.500000
-108.004471;0.289032;0.371872;0.046140;0.126000;26.500000
-108.004471;0.289032;0.371872;0.046140;0.126400;26.500000
-108.004471;0.289032;0.371872;0.046140;0.126800;26.500000
-108.004471;0.289032;0.371872;0.046140;0.127200;26.500000
-108.004471;0.289032;0.371872;0.046140;0.127600;26.500000
-108.004471;0.289032;0.371872;0.046140;0.128000;26.500000
-108.004471;0.289032;0.371872;0.046140;0.128400;26.500000
-108.004471;0.289032;0.371872;0.046140;0.128800;26.500000
-108.004471;0.289032;0.371872;0.046140;0.129200;26.500000
-108.004471;0.289032;0.371872;0.046140;0.129600;26.500000
-108.004471;0.289032;0.371872;0.046140;0.130000;26.500000
-108.004471;0.289032;0.371872;0.046140;0.130400;26.500000
-108.004471;0.289032;0.371872;0.046140;0.130800;26.500000
-108.004471;0.289032;0.371872;0.046140;0.131200;26.500000
-108.004471;0.289032;0.371872;0.046140;0.131600;26.500000
-108.004471;0.289032;0.371872;0.046140;0.132000;26.500000
-108.004471;0.289032;0.371872;0.046140;0.132400;26.500000
-108.004471;0.289032;0.371872;0.046140;0.132800;26.500000
-108.004471;0.289032;0.371872;0.046140;0.133200;26.500000
-108.004471;0.289032;0.371872;0.046140;0.133600;26.500000
-108.004471;0.289032;0.371872;0.046140;0.134000;26.500000
-108.004471;0.289032;0.371872;0.046140;0.134400;26.500000
-108.004471;0.289032;0.371872;0.046140;0.134800;26.500000
-108.004471;0.289032;0.371872;0.046140;0.135200;26.500000
-108.004471;0.289032;0.371872;0.046140;0.135600;26.500000
-108.004471;0.289032;0.371872;0.046140;0.136000;26.500000
-108.004471;0.289032;0.371872;0.046140;0.136400;26.500000
-108.004471;0.289032;0.371872;0.046140;0.136800;26.500000
-108.004471;0.289032;0.371872;0.046140;0.137200;26.500000
-79.582245;-0.963440;0.883196;-0.046140;0.137600;26.500000
-34.106674;-1.300644;-0.743744;0.645960;0.138000;26.500000
34.106674;0.433548;-0.836712;0.046140;0.138400;26.500000
5.684446;0.000000;0.418356;-0.599820;0.138800;26.500000
-5.684446;0.240860;-0.883196;-0.046140;0.139200;26.500000
-62.528904;0.240860;-0.185936;0.138420;0.139600;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.140000;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.140400;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.140800;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.141200;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.141600;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.142000;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.142400;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.142800;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.143200;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.143600;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.144000;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.144400;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.144800;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.145200;26.500000
-39.791122;0.578064;-0.139452;0.322980;0.145600;26.500000
34.106674;-0.626236;-0.278904;-0.046140;0.146000;26.500000
62.528904;0.867096;-0.511324;0.461400;0.146400;26.500000
22.737783;0.289032;-0.604292;-0.507540;0.146800;26.500000
130.742249;-0.722580;0.092968;0.645960;0.147200;26.500000
11.368892;-0.096344;-0.278904;0.876660;0.147600;26.500000
-17.053337;-0.578064;0.836712;1.107360;0.148000;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.148400;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.148800;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.149200;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.149600;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.150000;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.150400;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.150800;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.151200;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.151600;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.152000;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.152400;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.152800;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.153200;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.153600;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.154000;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.154400;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.154800;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.155200;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.155600;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.156000;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.156400;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.156800;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.157200;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.157600;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.158000;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.158400;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.158800;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.159200;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.159600;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.160000;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.160400;26.500000
-113.688919;-0.048172;0.278904;-0.230700;0.160800;26.500000
